row_type,entity_id,slug,family_id,deployment_class_id,profile_path,source_path,source_schema_version,provenance_status
family,phi4,phi4,phi4,,families/phi4/profile.json,data/generated/pages/families/phi4/info.json,c5.family-page.v1,derived_from_c5_pages
family,phi4-mini,phi4-mini,phi4-mini,,families/phi4-mini/profile.json,data/generated/pages/families/phi4-mini/info.json,c5.family-page.v1,derived_from_c5_pages
family,phi4-mini-reasoning,phi4-mini-reasoning,phi4-mini-reasoning,,families/phi4-mini-reasoning/profile.json,data/generated/pages/families/phi4-mini-reasoning/info.json,c5.family-page.v1,derived_from_c5_pages
family,phi4-reasoning,phi4-reasoning,phi4-reasoning,,families/phi4-reasoning/profile.json,data/generated/pages/families/phi4-reasoning/info.json,c5.family-page.v1,derived_from_c5_pages
family,phind-codellama,phind-codellama,phind-codellama,,families/phind-codellama/profile.json,data/generated/pages/families/phind-codellama/info.json,c5.family-page.v1,derived_from_c5_pages
family,qwen,qwen,qwen,,families/qwen/profile.json,data/generated/pages/families/qwen/info.json,c5.family-page.v1,derived_from_c5_pages
family,qwen2,qwen2,qwen2,,families/qwen2/profile.json,data/generated/pages/families/qwen2/info.json,c5.family-page.v1,derived_from_c5_pages
family,qwen2.5,qwen2-5,qwen2.5,,families/qwen2-5/profile.json,data/generated/pages/families/qwen2-5/info.json,c5.family-page.v1,derived_from_c5_pages
family,qwen2.5-coder,qwen2-5-coder,qwen2.5-coder,,families/qwen2-5-coder/profile.json,data/generated/pages/families/qwen2-5-coder/info.json,c5.family-page.v1,derived_from_c5_pages
family,qwen2.5vl,qwen2-5vl,qwen2.5vl,,families/qwen2-5vl/profile.json,data/generated/pages/families/qwen2-5vl/info.json,c5.family-page.v1,derived_from_c5_pages
family,qwen2-math,qwen2-math,qwen2-math,,families/qwen2-math/profile.json,data/generated/pages/families/qwen2-math/info.json,c5.family-page.v1,derived_from_c5_pages
family,qwen3,qwen3,qwen3,,families/qwen3/profile.json,data/generated/pages/families/qwen3/info.json,c5.family-page.v1,derived_from_c5_pages
family,qwen3.5,qwen3-5,qwen3.5,,families/qwen3-5/profile.json,data/generated/pages/families/qwen3-5/info.json,c5.family-page.v1,derived_from_c5_pages
family,qwen3.6,qwen3-6,qwen3.6,,families/qwen3-6/profile.json,data/generated/pages/families/qwen3-6/info.json,c5.family-page.v1,derived_from_c5_pages
family,qwen3-coder,qwen3-coder,qwen3-coder,,families/qwen3-coder/profile.json,data/generated/pages/families/qwen3-coder/info.json,c5.family-page.v1,derived_from_c5_pages
family,qwen3-coder-next,qwen3-coder-next,qwen3-coder-next,,families/qwen3-coder-next/profile.json,data/generated/pages/families/qwen3-coder-next/info.json,c5.family-page.v1,derived_from_c5_pages
family,qwen3-embedding,qwen3-embedding,qwen3-embedding,,families/qwen3-embedding/profile.json,data/generated/pages/families/qwen3-embedding/info.json,c5.family-page.v1,derived_from_c5_pages
family,qwen3-next,qwen3-next,qwen3-next,,families/qwen3-next/profile.json,data/generated/pages/families/qwen3-next/info.json,c5.family-page.v1,derived_from_c5_pages
family,qwen3-vl,qwen3-vl,qwen3-vl,,families/qwen3-vl/profile.json,data/generated/pages/families/qwen3-vl/info.json,c5.family-page.v1,derived_from_c5_pages
family,qwq,qwq,qwq,,families/qwq/profile.json,data/generated/pages/families/qwq/info.json,c5.family-page.v1,derived_from_c5_pages
family,r1-1776,r1-1776,r1-1776,,families/r1-1776/profile.json,data/generated/pages/families/r1-1776/info.json,c5.family-page.v1,derived_from_c5_pages
family,reader-lm,reader-lm,reader-lm,,families/reader-lm/profile.json,data/generated/pages/families/reader-lm/info.json,c5.family-page.v1,derived_from_c5_pages
family,reflection,reflection,reflection,,families/reflection/profile.json,data/generated/pages/families/reflection/info.json,c5.family-page.v1,derived_from_c5_pages
family,rnj-1,rnj-1,rnj-1,,families/rnj-1/profile.json,data/generated/pages/families/rnj-1/info.json,c5.family-page.v1,derived_from_c5_pages
family,sailor2,sailor2,sailor2,,families/sailor2/profile.json,data/generated/pages/families/sailor2/info.json,c5.family-page.v1,derived_from_c5_pages
family,samantha-mistral,samantha-mistral,samantha-mistral,,families/samantha-mistral/profile.json,data/generated/pages/families/samantha-mistral/info.json,c5.family-page.v1,derived_from_c5_pages
family,shieldgemma,shieldgemma,shieldgemma,,families/shieldgemma/profile.json,data/generated/pages/families/shieldgemma/info.json,c5.family-page.v1,derived_from_c5_pages
family,smallthinker,smallthinker,smallthinker,,families/smallthinker/profile.json,data/generated/pages/families/smallthinker/info.json,c5.family-page.v1,derived_from_c5_pages
family,smollm,smollm,smollm,,families/smollm/profile.json,data/generated/pages/families/smollm/info.json,c5.family-page.v1,derived_from_c5_pages
family,smollm2,smollm2,smollm2,,families/smollm2/profile.json,data/generated/pages/families/smollm2/info.json,c5.family-page.v1,derived_from_c5_pages
family,snowflake-arctic-embed,snowflake-arctic-embed,snowflake-arctic-embed,,families/snowflake-arctic-embed/profile.json,data/generated/pages/families/snowflake-arctic-embed/info.json,c5.family-page.v1,derived_from_c5_pages
family,snowflake-arctic-embed2,snowflake-arctic-embed2,snowflake-arctic-embed2,,families/snowflake-arctic-embed2/profile.json,data/generated/pages/families/snowflake-arctic-embed2/info.json,c5.family-page.v1,derived_from_c5_pages
family,solar,solar,solar,,families/solar/profile.json,data/generated/pages/families/solar/info.json,c5.family-page.v1,derived_from_c5_pages
family,solar-pro,solar-pro,solar-pro,,families/solar-pro/profile.json,data/generated/pages/families/solar-pro/info.json,c5.family-page.v1,derived_from_c5_pages
family,sqlcoder,sqlcoder,sqlcoder,,families/sqlcoder/profile.json,data/generated/pages/families/sqlcoder/info.json,c5.family-page.v1,derived_from_c5_pages
family,stable-beluga,stable-beluga,stable-beluga,,families/stable-beluga/profile.json,data/generated/pages/families/stable-beluga/info.json,c5.family-page.v1,derived_from_c5_pages
family,stable-code,stable-code,stable-code,,families/stable-code/profile.json,data/generated/pages/families/stable-code/info.json,c5.family-page.v1,derived_from_c5_pages
family,stablelm-zephyr,stablelm-zephyr,stablelm-zephyr,,families/stablelm-zephyr/profile.json,data/generated/pages/families/stablelm-zephyr/info.json,c5.family-page.v1,derived_from_c5_pages
family,stablelm2,stablelm2,stablelm2,,families/stablelm2/profile.json,data/generated/pages/families/stablelm2/info.json,c5.family-page.v1,derived_from_c5_pages
family,starcoder,starcoder,starcoder,,families/starcoder/profile.json,data/generated/pages/families/starcoder/info.json,c5.family-page.v1,derived_from_c5_pages
family,starcoder2,starcoder2,starcoder2,,families/starcoder2/profile.json,data/generated/pages/families/starcoder2/info.json,c5.family-page.v1,derived_from_c5_pages
family,starling-lm,starling-lm,starling-lm,,families/starling-lm/profile.json,data/generated/pages/families/starling-lm/info.json,c5.family-page.v1,derived_from_c5_pages
family,tinydolphin,tinydolphin,tinydolphin,,families/tinydolphin/profile.json,data/generated/pages/families/tinydolphin/info.json,c5.family-page.v1,derived_from_c5_pages
family,tinyllama,tinyllama,tinyllama,,families/tinyllama/profile.json,data/generated/pages/families/tinyllama/info.json,c5.family-page.v1,derived_from_c5_pages
family,translategemma,translategemma,translategemma,,families/translategemma/profile.json,data/generated/pages/families/translategemma/info.json,c5.family-page.v1,derived_from_c5_pages
family,tulu3,tulu3,tulu3,,families/tulu3/profile.json,data/generated/pages/families/tulu3/info.json,c5.family-page.v1,derived_from_c5_pages
family,vicuna,vicuna,vicuna,,families/vicuna/profile.json,data/generated/pages/families/vicuna/info.json,c5.family-page.v1,derived_from_c5_pages
family,wizard-math,wizard-math,wizard-math,,families/wizard-math/profile.json,data/generated/pages/families/wizard-math/info.json,c5.family-page.v1,derived_from_c5_pages
family,wizard-vicuna,wizard-vicuna,wizard-vicuna,,families/wizard-vicuna/profile.json,data/generated/pages/families/wizard-vicuna/info.json,c5.family-page.v1,derived_from_c5_pages
family,wizard-vicuna-uncensored,wizard-vicuna-uncensored,wizard-vicuna-uncensored,,families/wizard-vicuna-uncensored/profile.json,data/generated/pages/families/wizard-vicuna-uncensored/info.json,c5.family-page.v1,derived_from_c5_pages
family,wizardcoder,wizardcoder,wizardcoder,,families/wizardcoder/profile.json,data/generated/pages/families/wizardcoder/info.json,c5.family-page.v1,derived_from_c5_pages
family,wizardlm,wizardlm,wizardlm,,families/wizardlm/profile.json,data/generated/pages/families/wizardlm/info.json,c5.family-page.v1,derived_from_c5_pages
family,wizardlm-uncensored,wizardlm-uncensored,wizardlm-uncensored,,families/wizardlm-uncensored/profile.json,data/generated/pages/families/wizardlm-uncensored/info.json,c5.family-page.v1,derived_from_c5_pages
family,wizardlm2,wizardlm2,wizardlm2,,families/wizardlm2/profile.json,data/generated/pages/families/wizardlm2/info.json,c5.family-page.v1,derived_from_c5_pages
family,xwinlm,xwinlm,xwinlm,,families/xwinlm/profile.json,data/generated/pages/families/xwinlm/info.json,c5.family-page.v1,derived_from_c5_pages
family,yarn-llama2,yarn-llama2,yarn-llama2,,families/yarn-llama2/profile.json,data/generated/pages/families/yarn-llama2/info.json,c5.family-page.v1,derived_from_c5_pages
family,yarn-mistral,yarn-mistral,yarn-mistral,,families/yarn-mistral/profile.json,data/generated/pages/families/yarn-mistral/info.json,c5.family-page.v1,derived_from_c5_pages
family,yi,yi,yi,,families/yi/profile.json,data/generated/pages/families/yi/info.json,c5.family-page.v1,derived_from_c5_pages
family,yi-coder,yi-coder,yi-coder,,families/yi-coder/profile.json,data/generated/pages/families/yi-coder/info.json,c5.family-page.v1,derived_from_c5_pages
family,zephyr,zephyr,zephyr,,families/zephyr/profile.json,data/generated/pages/families/zephyr/info.json,c5.family-page.v1,derived_from_c5_pages
deployment_class,3,3,,3,deployment-classes/3/profile.json,data/generated/pages/deployment-types/3/info.json,c5.deployment-type-page.v1,derived_from_c5_pages
deployment_class,4,4,,4,deployment-classes/4/profile.json,data/generated/pages/deployment-types/4/info.json,c5.deployment-type-page.v1,derived_from_c5_pages
deployment_class,5,5,,5,deployment-classes/5/profile.json,data/generated/pages/deployment-types/5/info.json,c5.deployment-type-page.v1,derived_from_c5_pages
deployment_class,6,6,,6,deployment-classes/6/profile.json,data/generated/pages/deployment-types/6/info.json,c5.deployment-type-page.v1,derived_from_c5_pages
deployment_class,7,7,,7,deployment-classes/7/profile.json,data/generated/pages/deployment-types/7/info.json,c5.deployment-type-page.v1,derived_from_c5_pages
model,alfred-40b,alfred-40b,alfred,,models/alfred-40b/model.json,data/generated/pages/models/alfred-40b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,alfred-40b:3,alfred-40b,alfred,3,models/alfred-40b/3/profile.json,data/generated/pages/models/alfred-40b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,alfred-40b:4,alfred-40b,alfred,4,models/alfred-40b/4/profile.json,data/generated/pages/models/alfred-40b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,alfred-40b:5,alfred-40b,alfred,5,models/alfred-40b/5/profile.json,data/generated/pages/models/alfred-40b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,alfred-40b:6,alfred-40b,alfred,6,models/alfred-40b/6/profile.json,data/generated/pages/models/alfred-40b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,alfred-40b:7,alfred-40b,alfred,7,models/alfred-40b/7/profile.json,data/generated/pages/models/alfred-40b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,all-minilm-22m,all-minilm-22m,all-minilm,,models/all-minilm-22m/model.json,data/generated/pages/models/all-minilm-22m/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,all-minilm-22m:3,all-minilm-22m,all-minilm,3,models/all-minilm-22m/3/profile.json,data/generated/pages/models/all-minilm-22m/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,all-minilm-22m:4,all-minilm-22m,all-minilm,4,models/all-minilm-22m/4/profile.json,data/generated/pages/models/all-minilm-22m/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,all-minilm-22m:5,all-minilm-22m,all-minilm,5,models/all-minilm-22m/5/profile.json,data/generated/pages/models/all-minilm-22m/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,all-minilm-22m:6,all-minilm-22m,all-minilm,6,models/all-minilm-22m/6/profile.json,data/generated/pages/models/all-minilm-22m/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,all-minilm-22m:7,all-minilm-22m,all-minilm,7,models/all-minilm-22m/7/profile.json,data/generated/pages/models/all-minilm-22m/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,all-minilm-33m,all-minilm-33m,all-minilm,,models/all-minilm-33m/model.json,data/generated/pages/models/all-minilm-33m/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,all-minilm-33m:3,all-minilm-33m,all-minilm,3,models/all-minilm-33m/3/profile.json,data/generated/pages/models/all-minilm-33m/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,all-minilm-33m:4,all-minilm-33m,all-minilm,4,models/all-minilm-33m/4/profile.json,data/generated/pages/models/all-minilm-33m/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,all-minilm-33m:5,all-minilm-33m,all-minilm,5,models/all-minilm-33m/5/profile.json,data/generated/pages/models/all-minilm-33m/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,all-minilm-33m:6,all-minilm-33m,all-minilm,6,models/all-minilm-33m/6/profile.json,data/generated/pages/models/all-minilm-33m/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,all-minilm-33m:7,all-minilm-33m,all-minilm,7,models/all-minilm-33m/7/profile.json,data/generated/pages/models/all-minilm-33m/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,athene-v2-72b,athene-v2-72b,athene-v2,,models/athene-v2-72b/model.json,data/generated/pages/models/athene-v2-72b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,athene-v2-72b:3,athene-v2-72b,athene-v2,3,models/athene-v2-72b/3/profile.json,data/generated/pages/models/athene-v2-72b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,athene-v2-72b:4,athene-v2-72b,athene-v2,4,models/athene-v2-72b/4/profile.json,data/generated/pages/models/athene-v2-72b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,athene-v2-72b:5,athene-v2-72b,athene-v2,5,models/athene-v2-72b/5/profile.json,data/generated/pages/models/athene-v2-72b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,athene-v2-72b:6,athene-v2-72b,athene-v2,6,models/athene-v2-72b/6/profile.json,data/generated/pages/models/athene-v2-72b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
